Time_Date,DTU_to_Infosys,Infosys_to_RG,RG_to_DTU,TCF_DTI,TCF_IRG,TCF_RGD
2019-09-17 06:30:00,15246.63,982.2954,15591.247,0.0,0.10052349229663897,0.08646642884700348
2019-09-17 06:40:00,15254.357,981.2415,15583.313999999998,0.0047340432049605904,0.09499335586037035,0.0800768712189599
2019-09-17 06:50:00,15254.12,985.2225,15571.169,0.0045888421903919835,0.11588288347474114,0.07029479919165982
2019-09-17 07:00:00,15257.228000000001,963.13824,15562.657,0.006492997267526301,0.0,0.0634388916497583
2019-09-17 07:10:00,15285.813999999998,975.4228,15541.288,0.024006567742093164,0.06446085288882102,0.04622743861135671
2019-09-17 07:20:00,15327.86,978.9585599999999,15551.714,0.04976657558417457,0.08301406970815912,0.05462495882186615
2019-09-17 07:30:00,15387.558,978.9391,15528.086000000001,0.08634130203036464,0.08291195712152942,0.03559401622317855
2019-09-17 07:40:00,15359.792,973.5538,15483.893999999998,0.06933011481295433,0.054653636834749254,-1.4650873085535786e-15
2019-09-17 07:50:00,15371.281,975.89044,15490.669,0.07636899437575921,0.0669147033519166,0.00545685780032623
2019-09-17 08:00:00,15259.708999999999,1012.2966,15556.883,0.008013012951685269,0.25794898736427596,0.05878827955542882
2019-09-17 08:10:00,15268.466,1019.7799,15563.403999999999,0.013378098540638613,0.29721615691881526,0.06404055552825876
2019-09-17 08:20:00,15291.944,1020.2987699999999,15601.256000000001,0.02776218892061139,0.2999388268995402,0.09452808046670505
2019-09-17 08:30:00,15296.663999999999,1007.3367300000001,15635.13,0.03065395596181867,0.23192302872858453,0.12181156402807031
2019-09-17 08:40:00,15326.753999999999,1004.2122,15675.54,0.04908897084951773,0.2155276618064717,0.15435940516625538
2019-09-17 08:50:00,15316.156,1013.27094,15756.1875,0.04259597358199366,0.26306164808665367,0.21931614899678356
2019-09-17 09:00:00,15340.809,1013.6593,15790.913999999999,0.05769994240972426,0.26509949208170963,0.24728627038468506
2019-09-17 09:10:00,15338.038999999999,1013.6923,15870.876,0.05600286726054067,0.2652726531998394,0.3116908849130566
2019-09-17 09:20:00,15327.188999999998,1025.8116,15909.532,0.04935547904081516,0.32886633619829286,0.3428259838251476
2019-09-17 09:30:00,15352.743,1033.1271,15943.898000000001,0.06501145678891401,0.3672530077036755,0.3705057439972555
2019-09-17 09:40:00,15370.266000000001,1052.6387,15999.448,0.07574714192939817,0.46963635535515974,0.41524795075860377
2019-09-17 09:50:00,15386.306,1058.932,16039.443000000001,0.08557424856943387,0.5026592300438111,0.4474615341865098
2019-09-17 10:00:00,15404.51,1057.4281,16057.45,0.09672715687836266,0.49476780563304723,0.46196509705152494
2019-09-17 10:10:00,15418.171999999999,1047.7955,16004.558,0.10509735207263698,0.4442225999816553,0.4193637505164889
2019-09-17 10:20:00,15331.243999999999,1046.6589999999999,15940.711000000001,0.051839825513717276,0.43825903601940114,0.36793880587037137
2019-09-17 10:30:00,15338.399,1049.3453,15962.85,0.056223425763683985,0.45235487576581807,0.38577044791338605
2019-09-17 10:40:00,15343.309,1046.3733,15958.39,0.05923159868155036,0.4367598805209274,0.3821781843282257
2019-09-17 10:50:00,15337.961000000001,1040.9781,15918.94,0.0559550795848611,0.4084496118987089,0.3504035658451445
2019-09-17 11:00:00,15313.276000000002,1040.7802,15890.45,0.04083150555685048,0.4074111699205912,0.32745657267447265
2019-09-17 11:10:00,15315.7295,1041.3501,15899.008,0.042334673022019265,0.4104016099576256,0.33434953046859656
2019-09-17 11:20:00,15316.021999999999,1038.5951,15887.676000000001,0.04251387680582266,0.3959452802471021,0.3252222813773357
2019-09-17 11:30:00,15311.966999999999,1035.6815,15862.72,0.04002953033292054,0.38065672770823433,0.305121714105755
2019-09-17 11:40:00,15305.207,1035.5609,15849.703000000001,0.03588793177390374,0.38002390253106966,0.2946372981667381
2019-09-17 11:50:00,15305.841,1035.1572,15850.669,0.03627635980443884,0.37790556485261745,0.29541535346343295
2019-09-17 12:00:00,15305.358999999999,1033.0885,15839.783000000001,0.03598105647522968,0.36705046166853067,0.28664733073068804
2019-09-17 12:10:00,15303.542,1031.5055,15825.198,0.034867848696867015,0.3587439753049158,0.2748999844550028
2019-09-17 12:20:00,15301.695,1031.2626,15818.597,0.033736261043242045,0.3574694045293494,0.26958327326091297
2019-09-17 12:30:00,15301.785,1030.5575,15816.419,0.033791400669027874,0.35376952863864464,0.2678290243621513
2019-09-17 12:40:00,15301.427,1029.1447,15808.211000000001,0.03357206749090227,0.3463561338600514,0.26121797066103347
2019-09-17 12:50:00,15300.732,1028.2383,15799.934,0.03314626704733479,0.3415999751487559,0.2545513415815777
2019-09-17 13:00:00,15300.218,1027.9056,15796.046999999999,0.032831358517847825,0.33985419623961255,0.2514205952686814
2019-09-17 13:10:00,15300.191,1027.2167,15793.177,0.03281481663011208,0.3362393267159898,0.24910898170603465
2019-09-17 13:20:00,15300.01,1026.2910000000002,15787.633999999998,0.03270392471603156,0.33138189498712306,0.24464442631308736
2019-09-17 13:30:00,15299.765,1025.7264,15782.912,0.03255382240139212,0.3284192656751218,0.24084113737830792
